step,t,phase,phaseIndex,yTop,compression,volume,volumeRatio,rhoMean,rhoRatio,Pkin,Pwall,PexcessWallKinetic,PprojectionWorkRaw,PprojectionWorkThermostatted,wallImpulseTopY,wallHitsTop,dVInterval,dVdtMean,projectionEnergyRaw,projectionEnergyThermostatted,kBTCell,stdN,lowKProxy,rmsDivParticleAfter,rmsMassFluxResidual,rmsMassFluxParticleAfter,meanVy,PkinSmooth,PwallSmooth,PexcessWallKineticSmooth,PprojectionWorkRawSmooth,PprojectionWorkThermostattedSmooth
4800,4.8,compression,1,0.988,0.012,1.976,0.988,5182.18623481781,1.01214574898785,5455.53422960629,4571.55248344259,-883.981746163706,-1574.38695381396,15.7609539211161,914.310496688518,400,-0.000499999999999945,-0.00499999999999945,-0.787193476906891,0.00788047696055716,1.03999684196174,3.73380390287535,0.000273285580683068,0.0213365551306765,0.00246677758557175,0.358456030313381,0.0121917352380457,5455.4843912501,5055.40997072002,-400.074420530082,-1554.77395754281,8.43064183474165
4900,4.9,compression,1,0.98775,0.01225,1.9755,0.98775,5183.49784864591,1.01240192356365,5456.82540114353,5082.07221066854,-374.753190474981,-1520.32036794167,8.79690126744323,1016.41444213371,445,-0.000499999999999945,-0.00499999999999945,-0.760160183970753,0.00439845063372113,1.03866255144451,3.51011956130243,0.00036111374762789,0.0311502956743746,0.00103687547582463,0.412172839908983,0.00551644810595803,5456.86774115425,5012.55014140818,-444.317599746064,-1556.14559060761,8.83292710436671
5000,5,compression,1,0.9875,0.0125,1.975,0.9875,5184.81012658228,1.0126582278481,5458.21165551707,5094.29746301543,-363.914192501637,-1556.25220674238,5.91997962625633,1018.85949260309,441,-0.000499999999999945,-0.00499999999999945,-0.778126103371103,0.00295998981312784,1.03677847222249,3.54782808894794,0.000466723622014433,0.0325677170996469,0.00173439844207303,0.605449203214697,-0.00290469835075871,5458.2489650917,4984.89198712516,-473.356977966537,-1557.65516543209,8.37350054213797
5100,5.1,compression,1,0.98725,0.01275,1.9745,0.98725,5186.12306913143,1.01291466193973,5459.63190461357,4577.60139612189,-882.030508491674,-1594.48750009643,-0.329711072175499,915.520279224379,397,-0.000500000000000167,-0.00500000000000167,-0.797243750048483,-0.000164855536087805,1.03052657927714,3.64790908665512,0.000408416829376473,0.0185992794580338,0.000932225154471895,0.370831285719082,-0.000310862298451926,5459.62998254576,4947.91265957024,-511.71732297551,-1557.43058142442,8.75516168461999
5200,5.2,compression,1,0.987,0.013,1.974,0.987,5187.43667679838,1.01317122593718,5461.01247249091,4642.05945093364,-818.953021557279,-1516.37502307772,26.0454399768426,928.411890186728,437,-0.000499999999999945,-0.00499999999999945,-0.758187511538777,0.0130227199884199,1.04716899602219,3.59386300128645,0.000402856649487465,0.0182155444464619,0.00230093197589902,0.428060694596475,0.00168692495417314,5461.01300367832,4940.94364728611,-520.06935639221,-1557.41091054572,8.66888733392079
5300,5.3,compression,1,0.98675,0.01325,1.9735,0.98675,5188.75095008867,1.01342791993919,5462.46373224289,5514.49577446249,52.0320422195982,-1536.29454104121,2.6783451366151,1102.8991548925,477,-0.000499999999999945,-0.00499999999999945,-0.768147270520519,0.0013391725683074,1.04009052045385,3.8407639487961,0.000387694883205731,0.0167823969710003,0.00754023678604355,0.33258232028524,0.000925474315588438,5462.3920080296,4945.25964447991,-517.132363549689,-1557.69052481201,8.30741866037334
5400,5.4,compression,1,0.9865,0.0135000000000001,1.973,0.9865,5190.06588950836,1.0136847440446,5463.7327467185,5777.5428368578,313.810090139306,-1597.0742056911,6.75802796527499,1155.50856737156,489,-0.000500000000000167,-0.00500000000000167,-0.798537102845816,0.00337901398263862,1.03921259180034,3.47538168932523,0.000381186257318175,0.022171646304953,0.00169069264686923,0.327703685670606,-0.0080564988890513,5463.77641731746,4936.95668932509,-526.819727992369,-1560.07386516368,8.26919198511666
5500,5.5,compression,1,0.98625,0.01375,1.9725,0.98625,5191.38149556401,1.01394169835234,5465.152442898,4687.58744782731,-777.564995070695,-1558.11054511132,11.5542130989534,937.517489565462,411,-0.000499999999999945,-0.00499999999999945,-0.779055272555572,0.00577710654947605,1.03622327393643,3.70908864168263,0.000332558598606836,0.0140555400080086,0.00040222558639052,0.305835099239417,-0.00350015561943289,5465.16177920729,4931.07103730162,-534.090741905664,-1555.61662738673,8.48217077841195
5600,5.6,compression,1,0.986,0.014,1.972,0.986,5192.69776876268,1.01419878296146,5466.54246778656,5061.82881975685,-404.713648029717,-1550.99138637183,5.33862693689772,1012.36576395137,412,-0.000499999999999945,-0.00499999999999945,-0.775495693185831,0.00266931346844856,1.03840752985518,3.67143732818559,0.000277806709080752,0.0248955731531899,0.00204935112406067,0.550388821274111,0.0038736385021563,5466.54846095998,4940.05010880144,-526.498352158536,-1557.41388555913,8.32628516864181
5700,5.7,compression,1,0.98575,0.01425,1.9715,0.98575,5194.01470961197,1.01445599797109,5467.86827134444,5478.70858017375,10.8403088293107,-1569.60282578545,10.7396250147781,1095.74171603475,457,-0.000499999999999945,-0.00499999999999945,-0.784801412892641,0.00536981250738844,1.03536204792918,3.45957928734133,0.000380115365090694,0.0200601390531292,0.000347951061349213,0.417120665732214,-0.0122744600801146,5467.93840845745,4914.91810609903,-553.020302358418,-1554.94296733006,8.93742373217636
5800,5.8,compression,1,0.9855,0.0145,1.971,0.9855,5195.33231861999,1.01471334348047,5469.32482520723,3837.76055316645,-1631.56427204078,-1573.67038484978,-0.323149668104019,767.552110633291,341,-0.000499999999999945,-0.00499999999999945,-0.786835192424801,-0.000161574834051992,1.03641370917585,3.60690791895387,0.000224710769432868,0.0249141788841568,0.00529934933508692,0.509799043674214,0.0028551741558729,5469.32605847219,4896.00135246256,-573.324706009632,-1557.83300750329,8.4520063378099
5900,5.9,compression,1,0.98525,0.01475,1.9705,0.98525,5196.65059629536,1.01497081958894,5470.72062649817,4478.18283783708,-992.537788661095,-1535.63144595305,7.1098975220177,895.636567567416,418,-0.000500000000000167,-0.00500000000000167,-0.767815722976783,0.00355494876101003,1.03743830689824,3.60419412132419,0.000370278118354095,0.0214886992203796,0.00582159121598489,0.250983824424091,0.00380718286732039,5470.71159974068,4920.21065468197,-550.500945058716,-1555.08252101429,7.96924562872001
6000,6,compression,1,0.985,0.015,1.97,0.985,5197.96954314721,1.01522842639594,5472.0322563698,4572.0643292805,-899.967927089294,-1580.75750574211,8.82498138188578,914.412865856102,408,-0.000499999999999945,-0.00499999999999945,-0.790378752870969,0.00441249069094241,1.03472179504137,3.44370437237363,0.000337900933374382,0.016018750640184,0.00436415457996593,0.270347330094917,0.0127776883269892,5472.10199918117,4953.19025072649,-518.911748454675,-1555.96688694816,8.0491726761219
6100,6.1,compression,1,0.98475,0.01525,1.9695,0.98475,5199.2891596852,1.01548616400102,5473.42206409614,4956.96276264192,-516.459301454215,-1545.68382727395,10.5808283462213,991.392552528385,488,-0.000499999999999945,-0.00499999999999945,-0.77284191363689,0.00529041417311005,1.03794198758327,3.50174683833157,0.000385120854961034,0.0145306035476182,0.000422783527893199,0.325626611198964,-0.0102279403806048,5473.49340086505,4950.90364909729,-522.58975176776,-1553.97214064522,8.16873741904371
6200,6.2,compression,1,0.9845,0.0155000000000001,1.969,0.9845,5200.6094464195,1.01574403250381,5474.86642745121,4344.91545631589,-1129.95097113532,-1549.63399155179,12.5218168410031,868.98309126318,382,-0.000500000000000167,-0.00500000000000167,-0.774816995776154,0.00626090842050364,1.04307917659307,3.72015192333338,0.000406063636886432,0.0256010976053286,0.00925038213302028,0.444251832882761,-0.00159337231513974,5474.88298275043,4958.26664268409,-516.616340066343,-1551.46769138715,7.99270490272767
6300,6.3,compression,1,0.98425,0.01575,1.9685,0.98425,5201.93040386081,1.01600203200406,5476.2227794191,5342.92195569258,-133.300823726522,-1626.22397901964,-0.451814571526704,1068.58439113852,464,-0.000499999999999945,-0.00499999999999945,-0.813111989509729,-0.000225907285763327,1.03699997793047,3.47707054421846,0.000327040327260061,0.0214339857183982,0.00416101356499111,0.339052332410085,-0.00329016362062677,5476.27415079189,4950.97735517832,-525.296795613569,-1555.14970499631,7.65476186227882
6400,6.4,compression,1,0.984,0.016,1.968,0.984,5203.25203252032,1.01626016260163,5477.72442444618,4640.72080602114,-837.003618425039,-1576.12451191345,14.3768161101534,928.14416120423,428,-0.000499999999999945,-0.00499999999999945,-0.788062255956637,0.00718840805507592,1.03739191001042,3.81315058931978,0.00040669933956477,0.0263334965028492,0.0065630550189951,0.339142547499021,-0.00153508509445582,5477.66339786745,4931.4257975476,-546.237600319844,-1555.38122016505,8.00788420870019
6500,6.5,compression,1,0.98375,0.01625,1.9675,0.98375,5204.57433290978,1.01651842439644,5479.05361322219,4564.60543981054,-914.448173411654,-1497.55981593937,7.50564178601636,912.921087962108,415,-0.000499999999999945,-0.00499999999999945,-0.748779907969604,0.00375282089300777,1.03852186922438,3.61341271759958,0.000415124036913755,0.0154921385052217,0.000995586789822601,0.360139652601454,0.00399253916206432,5479.05798547636,4893.03990057967,-586.018084896687,-1552.11168402794,8.29345335133428
6600,6.6,compression,1,0.9835,0.0165,1.967,0.9835,5205.89730554143,1.01677681748856,5480.44371535096,5143.85599978136,-336.5877155696,-1532.50278125813,8.00900193708153,1028.77119995627,482,-0.000499999999999945,-0.00499999999999945,-0.76625139062898,0.00400450096854033,1.03674003093046,3.68898503216192,0.000425222100601603,0.0355427938666285,0.00119207477260443,0.464559829344781,0.00741853822696715,5480.45206436337,4900.88104483643,-579.571019526935,-1552.92840398813,8.2480580566762
6700,6.7,compression,1,0.98325,0.01675,1.9665,0.98325,5207.22095092804,1.01703534197813,5481.81463835137,4941.78231186518,-540.032326486191,-1530.15941857433,14.8620183003051,988.356462373038,422,-0.000500000000000167,-0.00500000000000167,-0.765079709287422,0.00743100915015504,1.04094632269409,3.55333970962199,0.00033514169845541,0.0249961572247,0.00088051734436501,0.458745958537507,0.00940992622176662,5481.84977236794,4836.18872965281,-645.661042715125,-1550.9720229095,8.73868360417351
6800,6.8,compression,1,0.983,0.017,1.966,0.983,5208.54526958291,1.01729399796541,5483.24653314191,5504.50948604081,21.2629528989019,-1592.64993982046,1.21369323695233,1100.90189720816,478,-0.000499999999999945,-0.00499999999999945,-0.79632496991014,0.000606846618476098,1.03709228167048,3.70697760642814,0.000397744432475433,0.0258627340387561,0.00690815274507158,0.339928864780924,0.0033929912483941,5483.24850733617,4863.58547278314,-619.66303455302,-1551.11235468386,8.70506823322969
6900,6.9,compression,1,0.98275,0.01725,1.9655,0.98275,5209.87026201984,1.01755278555075,5484.63059624456,5079.94783005011,-404.682766194453,-1516.62673754499,5.62297903022841,1015.98956601002,425,-0.000499999999999945,-0.00499999999999945,-0.758313368772412,0.0028114895151139,1.03502259476021,3.73485198820206,0.000395079146459662,0.0265824111642201,0.000399182867056412,0.466908136903296,0.00928348666117979,5484.64388318116,4917.67323569422,-566.970647486941,-1549.68314101399,9.61839938684862
7000,7,compression,1,0.9825,0.0175000000000001,1.965,0.9825,5211.19592875318,1.01781170483461,5486.0237893937,5774.64372760356,288.61993820986,-1538.89205255282,10.475369262883,1154.92874552071,471,-0.000500000000000167,-0.00500000000000167,-0.769446026276668,0.00523768463144325,1.03805467882027,3.66503551454775,0.000282447802464171,0.019907194309091,0.00411362211243939,0.336931389912399,-0.000844489633683526,5486.038335614,4945.7343546737,-540.3039809403,-1548.28327811509,9.62221681389712
7100,7.1,compression,1,0.98225,0.01775,1.9645,0.98225,5212.52227029779,1.01807075591754,5487.4310908786,5046.27882880219,-441.15226207641,-1514.3625343807,8.43083922761427,1009.25576576044,438,-0.000499999999999945,-0.00499999999999945,-0.757181267190265,0.00421541961380667,1.04317011876037,3.69057614072508,0.000454801170282569,0.0256776234379992,0.00586858171264538,0.486871223934558,-0.013185273237372,5487.43700410347,4953.96952860453,-533.467475498932,-1546.63575930639,9.85253376352435
7200,7.2,compression,1,0.982,0.018,1.964,0.982,5213.84928716904,1.0183299389002,5488.81312420654,4732.22426144462,-756.588862761924,-1541.89406567686,-4.02639391481241,946.444852288924,404,-0.000499999999999945,-0.00499999999999945,-0.770947032838346,-0.00201319695740598,1.03332149693236,3.58841362286556,0.00039235374974147,0.0160950812512378,0.00459207014967033,0.383568108398547,-0.0117979960104767,5488.83609462702,4971.2673601241,-517.568734502923,-1545.92092880477,9.87536088483773
7300,7.3,compression,1,0.98175,0.01825,1.9635,0.98175,5215.17697988286,1.01858925388337,5490.22700136162,4488.98441331261,-1001.24258804901,-1593.69730887026,18.9486361274168,897.796882662522,384,-0.000499999999999945,-0.00499999999999945,-0.796848654435045,0.00947431806370735,1.04300118837151,3.63177971176053,0.000318401158942822,0.0406757981853175,0.00134684389804236,0.612136177735642,0.0117781354492549,5490.23563267645,5026.92036628887,-463.315266387575,-1547.74005751052,9.30163979384325
7400,7.4,compression,1,0.9815,0.0185,1.963,0.9815,5216.50534895568,1.01884870096791,5491.63792082963,5103.91306421744,-387.724856612187,-1541.15635958473,10.093914411464,1020.78261284349,436,-0.000499999999999945,-0.00499999999999945,-0.770578179792281,0.00504695720573145,1.04174198924785,3.78068010738333,0.000575592399172696,0.0208310401153859,0.00553937247103406,0.541237889951928,-0.0153240413461361,5491.63406209136,4999.23961841488,-492.39444367648,-1543.29872097338,9.82704940880682
7500,7.5,compression,1,0.98125,0.01875,1.9625,0.98125,5217.83439490446,1.01910828025478,5493.01908650553,4971.43900053114,-521.580085974385,-1528.4139468117,12.7549799605908,994.287800106229,443,-0.000500000000000167,-0.00500000000000167,-0.764206973406106,0.00637748998029752,1.03581576906702,3.65755257000475,0.00039162105994611,0.018204275108676,0.0104394211410361,0.403919764091493,-0.00884088279768775,5493.0300418159,4988.42944892139,-504.600592894504,-1543.82425392283,9.35949478663315
7600,7.6,compression,1,0.981,0.019,1.962,0.981,5219.16411824669,1.01936799184506,5494.42809952529,4852.25147721938,-642.176622305913,-1575.2616642753,10.6009119111337,970.450295443877,441,-0.000499999999999945,-0.00499999999999945,-0.787630832137563,0.00530045595556627,1.03429905459437,3.67569900962978,0.000268921725244736,0.0216924099742537,0.00807315221918727,0.529092301383396,-0.00569988214040123,5494.42764782979,5015.39936997166,-479.028277858139,-1544.7171304537,9.22647960320512
7700,7.7,compression,1,0.98075,0.01925,1.9615,0.98075,5220.49451950038,1.01962783583992,5495.89433588243,3703.29020090074,-1792.6041349817,-1509.90738372054,15.641763434341,740.658040180148,349,-0.000499999999999945,-0.00499999999999945,-0.754953691860186,0.00782088171716966,1.036472902977,3.89138242053607,0.000463532607918521,0.0251589611953309,0.00786367440923842,0.355323124793869,0.0307087882258521,5495.82745017608,5002.32598468161,-493.501465494472,-1543.48539744401,9.28886089533239
7800,7.8,compression,1,0.9805,0.0195000000000001,1.961,0.9805,5221.82559918409,1.01988781234064,5497.24170567728,6054.04018591079,556.798480233513,-1572.54979304717,10.0337022249579,1210.80803718216,549,-0.000500000000000167,-0.00500000000000167,-0.786274896523846,0.00501685111248062,1.04232600366484,3.66503551454775,0.000525214535658751,0.0185141546374914,0.00535903555073407,0.279733298741872,-0.0045974161706422,5497.22840250857,4980.54483867073,-516.68356383784,-1546.70586716902,8.29455634474484
7900,7.9,compression,1,0.98025,0.01975,1.9605,0.98025,5223.15735781688,1.02014792144861,5498.62771795205,4973.60357429892,-525.024143653131,-1543.65689778237,18.8568045578935,994.720714859784,465,-0.000499999999999945,-0.00499999999999945,-0.771828448891098,0.0094284022789457,1.04405742148269,3.67516656970381,0.000264734413407034,0.032658875911407,0.00416258663349831,0.547609963616682,-0.00188043284021883,5498.63089602045,4960.04655280384,-538.584343216606,-1543.43527027554,9.04371576435733
8000,8,compression,1,0.98,0.02,1.96,0.98,5224.48979591837,1.02040816326531,5500.0041275879,5067.46633640626,-432.537791181639,-1506.23432507631,7.19006349003627,1013.49326728125,425,-0.000499999999999945,-0.00499999999999945,-0.753117162538071,0.00359503174501774,1.03431330840455,3.6554117722972,0.000255858735663235,0.0220117714446171,0.00193466527370979,0.310228503565022,-0.00536171355914083,5500.03371134038,4952.72753223441,-547.306179105971,-1546.30053652237,9.6411638537683
8100,8.1,compression,1,0.97975,0.02025,1.9595,0.97975,5225.82291400868,1.02066853789232,5501.40429464858,4745.00298182803,-756.40131282055,-1546.15961075942,13.6616373240576,949.000596365607,433,-0.000499999999999945,-0.00499999999999945,-0.773079805379625,0.00683081866202806,1.03761571305822,3.59386300128645,0.000177578901057207,0.0226046584565407,0.00414902039723558,0.519502272308361,0.00294880342104741,5501.43625538555,4895.07330748213,-606.36294790343,-1550.36694066961,9.79373384183333
8200,8.2,compression,1,0.9795,0.0205,1.959,0.9795,5227.15671260847,1.02092904543134,5502.80296509082,5320.21722455279,-182.585740538027,-1530.67238673974,11.0601978938022,1064.04344491056,466,-0.000499999999999945,-0.00499999999999945,-0.765336193369787,0.00553009894690049,1.03901423523605,3.56763007393181,0.000237089586435282,0.0278020088924466,0.000889172331089822,0.645782505639935,0.00339351954377401,5502.84081219439,4907.86604992828,-594.974762266106,-1552.83498220954,9.86884835029237
8300,8.3,compression,1,0.97925,0.02075,1.9585,0.97925,5228.49119223896,1.02118968598417,5504.25672648921,5513.6285857762,9.37185928698636,-1587.83569437257,0.473673930119053,1102.72571715524,452,-0.000500000000000167,-0.00500000000000167,-0.793917847186551,0.000236836965059606,1.03234628174481,3.61936517987392,0.000166760338094908,0.0232286077219718,0.000365186199277017,0.389994744958844,-0.00631174040578185,5504.2463112457,4939.18871648836,-565.057594757337,-1556.27349195932,10.2187473418141
8400,8.4,compression,1,0.979,0.021,1.958,0.979,5229.82635342186,1.02145045965271,5505.58979713228,4761.62625033875,-743.963546793527,-1532.95591173977,10.5817873427084,952.325250067751,439,-0.000499999999999945,-0.00499999999999945,-0.766477955869799,0.0052908936713536,1.03939989270683,3.51958456897408,0.000354730356819244,0.0257299139191414,0.00199272821636819,0.615737703413818,-0.00508519850745784,5505.65534606092,5005.70298930007,-499.952356760854,-1552.92969552373,9.47424630163024
8500,8.5,compression,1,0.97875,0.02125,1.9575,0.97875,5231.16219667944,1.02171136653895,5507.0399986614,4413.70724665787,-1093.33275200354,-1587.16070385183,4.55816904450629,882.741449331574,378,-0.000499999999999945,-0.00499999999999945,-0.79358035192583,0.00227908452225289,1.03488267171361,3.62260785501728,0.00022711305001457,0.0380268837220341,0.00322385107504004,0.61310032029967,0.016399130158457,5507.06176921407,5005.35352635284,-501.708242861237,-1554.5017690985,9.58593977931489
8600,8.6,compression,1,0.9785,0.0215000000000001,1.957,0.9785,5232.49872253449,1.02197240674502,5508.40333951403,5130.97378186604,-377.42955764799,-1516.31022308767,4.71232293402777,1026.19475637321,424,-0.000500000000000167,-0.00500000000000167,-0.75815511154409,0.00235616146701467,1.0336992975457,3.49167306916295,0.00033178710806476,0.0189151928726031,0.00220610731489044,0.245697748078258,-0.010948201603539,5508.46882762272,4941.35756321635,-567.111264406368,-1556.08706382318,9.94673299127755
8700,8.7,compression,1,0.97825,0.02175,1.9565,0.97825,5233.83593151035,1.02223358037312,5509.8395646229,4869.31490869029,-640.52465593261,-1506.63638805474,9.31900907175423,973.862981738059,408,-0.000499999999999945,-0.00499999999999945,-0.753318194027288,0.0046595045358766,1.04038908528242,3.5134630637858,0.000197160946633835,0.0278138534101103,0.000891734580593445,0.550958613601407,0.00603177270038467,5509.87479529535,4933.61309294364,-576.261702351717,-1556.15637208256,9.91815145542334
8800,8.8,compression,1,0.978,0.022,1.956,0.978,5235.17382413088,1.02249488752556,5511.2346373337,4484.3782456368,-1026.8563916969,-1597.78928279936,-6.01837726203347,896.875649127361,372,-0.000499999999999945,-0.00499999999999945,-0.798894641399593,-0.0030091886310164,1.03207455708693,3.52902419114448,0.000211989257936951,0.0423682261431085,0.00108413292962199,0.588863391715109,-0.00446234174085479,5511.27880794112,4986.73982626546,-524.538981675657,-1558.76612889248,9.54906841981473
8900,8.9,compression,1,0.97775,0.02225,1.9555,0.97775,5236.51240092048,1.02275632830478,5512.6988968914,5074.0454828362,-438.653414055197,-1523.96740505739,16.9460410488146,1014.80909656724,456,-0.000499999999999945,-0.00499999999999945,-0.761983702528611,0.00847302052440635,1.03584710540735,3.73694727699981,0.000245115444132598,0.0288083576343149,0.00877227782178917,0.574197582564509,-0.00331120248021559,5512.686159674,4952.63199845978,-560.054161214226,-1559.90347356199,9.42679487492337
9000,9,compression,1,0.9775,0.0225,1.955,0.9775,5237.85166240409,1.0230179028133,5514.08971796319,4926.24839809209,-587.8413198711,-1576.7973287286,18.1693889078589,985.249679618419,435,-0.000499999999999945,-0.00499999999999945,-0.788398664364213,0.00908469445392845,1.03897678808276,3.62908451308744,0.000188723353096964,0.0292011925862105,0.00631371139116356,0.600518655549199,-0.00655906394220628,5514.09689638417,4946.46200354081,-567.634892843357,-1560.40398752647,9.36179002321781
